customer_id,age,tenure_months,monthly_charges,total_charges,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,gender,churn
CUST04515,47,1,141.90789201649287,1705.8127518684425,No,No,Yes,Yes,Yes,No,No,One year,No,Bank transfer,Male,1
CUST04516,62,30,36.70551720515725,1519.254780750345,No,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,Female,0
CUST04517,64,24,31.405410544150858,3780.4712025469516,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,Male,1
CUST04518,40,14,128.9936550517582,7111.575422604074,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card,Female,1
CUST04519,66,36,131.216452800246,3757.077789281501,No,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,Female,0
CUST04520,64,69,128.03513852392666,3322.512981685893,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,Male,1
CUST04521,37,24,123.86543732938694,4633.197361528476,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,Female,1
CUST04522,35,60,67.08968731202583,2072.5651564379955,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Credit card,Male,0
CUST04523,35,55,48.2700708668804,2840.4237048336668,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,Male,0
CUST04524,19,24,140.7445225997127,1726.405340223702,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,Female,1
CUST04525,21,24,59.910023770283416,4583.043756969316,No,Yes,No,No,No,Yes,No,One year,No,Bank transfer,Female,1
CUST04526,47,54,71.79299868132418,5585.152741322338,DSL,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card,Female,0
CUST04527,50,26,110.94266472871232,5396.115155104763,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Female,0
CUST04528,53,66,58.13629039921839,2053.446187358799,No,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,Female,0
CUST04529,35,38,126.48692880293017,6241.592681868777,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,Male,0
CUST04530,54,65,29.104501072131562,2062.5102486944434,No,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer,Female,0
CUST04531,36,51,122.85374676056149,1219.4861791167484,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,Female,0
CUST04532,64,35,98.24067194031454,2811.473814523811,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,Female,1
CUST04533,45,43,94.48917373476708,4789.997831583646,No,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,Female,0
CUST04534,57,29,79.58901508802589,1153.174514059096,No,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,Male,0
CUST04535,37,37,56.01592751684491,5191.735154625481,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,Female,0
CUST04536,66,58,80.32913710606076,6907.282610102858,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,Female,0
CUST04537,50,54,78.50370656242936,2359.2612718594028,DSL,No,No,No,No,No,No,Two year,No,Credit card,Female,0
CUST04538,29,39,95.88804454179909,3612.6487965986535,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Bank transfer,Female,1
CUST04539,75,42,56.60465716121893,1841.9171964889213,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer,Male,1
CUST04540,68,28,30.08742565689937,2902.868597981751,DSL,Yes,No,No,No,Yes,No,One year,No,Electronic check,Female,0
CUST04541,32,29,38.86162806308798,195.3251550040092,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Male,0
CUST04542,58,43,110.89306609000447,7631.0797817783605,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,Female,0
CUST04543,56,3,22.924002852620262,3338.803901433317,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,Male,1
CUST04544,19,10,131.3375958039059,6315.18347634828,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,Male,0
CUST04545,46,59,110.27165257238873,1158.294630104947,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer,Male,0
CUST04546,58,14,119.85125037000311,6502.593251921183,No,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,Female,1
CUST04547,27,47,128.6779783821517,6883.975541478364,No,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,Female,0
CUST04548,19,42,35.95235771092355,5729.5074869276805,No,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card,Male,0
CUST04549,68,32,126.91864182610863,7227.602433367575,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,Male,1
CUST04550,28,32,85.60351689567733,1354.2330931557283,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer,Male,0
CUST04551,30,42,135.1180990379156,3822.3249937331875,DSL,No,No,No,No,Yes,No,Two year,No,Mailed check,Male,1
CUST04552,27,32,135.25625813784467,4968.474065488935,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer,Male,1
CUST04553,31,26,23.143145688042125,4777.619906165949,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,Female,0
CUST04554,35,1,69.77247801286006,6891.106657519859,No,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card,Female,1
CUST04555,68,56,88.43184346248555,1741.2171164236277,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,Male,1
CUST04556,71,2,108.18681167177725,1421.637783660154,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,Female,1
CUST04557,26,30,57.204212068937416,2041.9611869664525,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Credit card,Female,1
CUST04558,74,71,52.778493886404796,7134.569394314709,No,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,Female,0
CUST04559,56,52,69.56454348157615,7529.396119607446,No,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,Female,0
CUST04560,45,9,85.12202992748628,4565.648232074578,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,Female,1
CUST04561,20,22,143.64901008270374,4020.9480378727476,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,Male,1
CUST04562,37,34,119.07410067066687,4850.977151940998,No,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card,Female,0
CUST04563,23,49,75.81175170190168,4938.135045776618,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,Female,0
CUST04564,44,1,27.06760319722389,1379.0315454490965,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,Female,0
CUST04565,70,53,41.90767697868871,5497.558835352579,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card,Female,0
CUST04566,19,40,79.27017516152421,3629.7617967404362,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,Female,0
CUST04567,46,45,125.79736701283156,4148.708031607401,DSL,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,Female,0
CUST04568,55,68,69.4904196380547,261.92650259454075,No,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,Female,0
CUST04569,20,9,90.00456459685776,6121.161927597622,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,Female,1
CUST04570,33,22,135.93463519106328,6686.715130917696,No,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer,Female,1
CUST04571,47,18,138.79351372546176,4962.9840003976815,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,Male,1
CUST04572,57,43,48.05074953754962,5994.814609667368,No,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card,Male,0
CUST04573,19,39,25.66733983303727,4191.193905313374,No,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,Female,0
CUST04574,34,6,59.70336902629694,4954.459964248874,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer,Female,1
CUST04575,58,48,110.45430092735143,3168.682153736644,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card,Male,0
CUST04576,79,7,143.64458612691465,6339.15663519885,No,No,Yes,No,Yes,Yes,No,Two year,No,Bank transfer,Female,1
CUST04577,29,69,30.01415999793481,3756.802023510651,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,Male,0
CUST04578,52,16,23.702895371405297,5448.098977262684,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,Male,1
CUST04579,60,1,134.93913768814383,4979.006441383647,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer,Male,1
CUST04580,18,37,117.25888498340835,5624.469856718283,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,Male,1
CUST04581,72,37,148.99231529022478,6286.022683499282,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,Female,1
CUST04582,62,64,71.58307459053492,4111.453583112101,No,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,Male,0
CUST04583,32,62,74.08661766778002,6508.266275060236,No,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer,Female,0
CUST04584,43,61,42.40053884866845,3988.1127534274397,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,Female,0
CUST04585,54,33,35.060129837654,7653.941896454216,No,Yes,Yes,Yes,No,No,No,Two year,No,Credit card,Female,1
CUST04586,38,66,95.23334137673093,6026.320553946058,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,Male,0
CUST04587,79,30,67.35705016832823,1385.710364973592,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,Male,0
CUST04588,66,20,30.44113823288186,6640.084081480181,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,Male,0
CUST04589,48,60,135.30831903803158,4421.66953323694,No,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,Female,0
CUST04590,42,24,45.7863408724133,7875.998444631446,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,Female,1
CUST04591,40,4,117.31596511045927,5756.175968514748,DSL,Yes,No,No,No,No,Yes,Two year,No,Mailed check,Male,1
CUST04592,41,37,56.689717495354444,693.4381576301248,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Bank transfer,Female,1
CUST04593,74,4,125.67762799786388,3171.784212330583,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,Male,1
CUST04594,55,18,35.391589385595026,4147.857713332667,No,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer,Male,0
CUST04595,45,66,118.28930932882899,6715.3285532152195,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card,Female,0
CUST04596,38,48,32.75545360706661,5840.177363951586,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,Female,0
CUST04597,71,33,78.09905242140263,2967.4933634808785,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer,Male,1
CUST04598,60,58,115.4205655779486,5234.392846270979,No,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer,Male,0
CUST04599,35,28,42.51838955429707,4623.749045029067,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Mailed check,Female,0
CUST04600,53,35,57.136448550073986,1025.899819440207,No,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,Female,0
CUST04601,52,10,132.4197089719857,1894.1723701288322,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card,Female,1
CUST04602,62,65,135.06551171799399,2742.156055460229,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Mailed check,Female,0
CUST04603,72,42,25.84160881885441,1579.9575827807532,No,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer,Male,0
CUST04604,26,9,41.851776095886784,1218.0680897236039,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,Male,1
CUST04605,70,60,35.27135223547167,484.4182056396906,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,Male,0
CUST04606,55,15,43.36010230466939,6987.358473559262,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,Male,1
CUST04607,75,57,146.1244041598154,2325.768475359532,No,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,Male,0
CUST04608,47,69,91.71518234275933,2336.7584193898583,No,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,Male,0
CUST04609,77,22,80.85461075914048,1665.7005366926405,No,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,Male,0
CUST04610,61,64,147.9807585020401,3813.671027473786,No,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,Male,1
CUST04611,51,41,92.4042968818956,4123.650904020532,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer,Female,1
CUST04612,49,71,105.94533055491819,1682.0852418281386,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Credit card,Female,0
CUST04613,20,56,63.260170986393426,4876.391296151932,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card,Male,0
CUST04614,20,23,69.67493238623742,5789.539677558118,No,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card,Female,1
CUST04615,45,25,97.2732198951795,3003.243886004306,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,Male,1
CUST04616,61,6,29.07215192006042,4691.904540922361,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,Male,1
CUST04617,32,34,53.264775185820774,4028.3692032122813,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer,Female,0
CUST04618,58,63,45.58552742983993,1580.4762188816953,No,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,Male,0
CUST04619,40,9,22.06614110820047,5845.4876904211305,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card,Female,0
CUST04620,57,60,89.79716516765485,6415.595162035898,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,Male,0
CUST04621,28,49,92.93686913810429,5197.369062385597,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer,Male,0
CUST04622,65,51,69.91209899484366,2604.6903016129895,No,Yes,No,Yes,No,No,No,One year,No,Credit card,Female,0
CUST04623,49,60,54.934571030422816,7415.8041053862235,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,Female,0
CUST04624,75,70,104.76778387930122,3653.759936201092,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card,Male,0
CUST04625,76,37,37.50569097997939,2141.7103133730807,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer,Female,0
CUST04626,74,31,87.41995411259343,3277.712274159213,DSL,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer,Female,1
CUST04627,71,41,119.84961815538058,5542.759233427514,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,Female,1
CUST04628,53,62,41.3587379138214,6770.535649560808,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer,Female,0
CUST04629,77,58,117.92374001745644,2865.472484277323,DSL,No,No,Yes,No,Yes,No,Two year,No,Credit card,Female,0
CUST04630,50,14,118.90328618994174,1876.34307915481,No,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,Male,1
CUST04631,41,36,27.790464269959138,5019.415192044935,No,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,Male,0
CUST04632,56,36,22.44196239133364,7371.296498848158,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,Female,0
CUST04633,51,8,146.61160277846534,1482.6810412041843,No,No,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,Female,1
CUST04634,73,26,45.13974573484724,6428.094670748945,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Bank transfer,Male,1
CUST04635,45,36,126.87809718301338,3823.3253082701235,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,Female,1
CUST04636,54,48,93.04058489588881,6400.1097816174915,No,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,Female,0
CUST04637,24,28,54.381380479809586,4054.2183751908615,No,No,No,No,Yes,Yes,Yes,One year,No,Credit card,Female,0
CUST04638,21,68,36.896156760445635,3031.0756389317103,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card,Male,0
CUST04639,54,62,84.56804556510457,5579.993181673013,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,Male,0
CUST04640,73,51,72.95612551182847,7207.005810867281,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,Male,1
CUST04641,18,42,110.85519106521882,2575.608808354045,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer,Female,1
CUST04642,18,29,137.5419114412045,3696.7701172550874,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Credit card,Female,1
CUST04643,64,10,124.682251305247,1850.6170010382496,No,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,Male,1
CUST04644,37,39,55.678766526625544,1483.6075196664592,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,Female,0
CUST04645,36,1,134.26131839879974,6227.563336289558,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card,Female,1
CUST04646,46,39,128.34087083359853,1621.2996511737706,No,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer,Female,0
CUST04647,27,21,140.78771038382988,6350.67900724891,No,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,Male,1
CUST04648,77,65,79.6259067349384,3445.1520736853104,No,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,Female,0
CUST04649,35,15,119.9147724132218,7960.488812793572,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,Male,1
CUST04650,45,4,96.91554851807714,1594.7845171664883,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,Female,1
CUST04651,52,60,60.36535783143283,761.9643802523516,No,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,Female,0
CUST04652,60,61,149.27603033055925,621.955895435895,No,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,Female,0
CUST04653,64,20,24.979970689155977,6686.6356776991215,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,Male,1
CUST04654,48,10,41.09543443267971,3513.45496224558,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,Female,0
CUST04655,44,34,136.03050712914634,44.93231018602558,No,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,Female,1
CUST04656,79,48,27.873169643642356,7000.675472776621,No,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer,Male,0
CUST04657,28,33,135.2866867546578,7017.8296351442295,No,No,No,Yes,No,No,No,Two year,No,Bank transfer,Female,1
CUST04658,66,61,112.97879188756612,6455.2050586699515,No,No,No,Yes,No,No,No,One year,No,Credit card,Female,0
CUST04659,66,10,24.7689207012905,2001.581494538243,No,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,Female,0
CUST04660,55,54,75.81160557104295,2994.5667061360414,No,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer,Male,0
CUST04661,22,65,118.08129175029082,5964.51127705996,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Credit card,Male,0
CUST04662,25,1,95.80303700200396,3925.03794075253,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,Male,1
CUST04663,51,5,141.66326795537952,1247.536082253949,No,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer,Female,1
CUST04664,65,15,132.79372427855998,1957.5301509308256,No,No,No,No,No,No,No,Two year,Yes,Electronic check,Female,1
CUST04665,69,28,63.24419259343898,7781.264503277428,No,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,Male,0
CUST04666,73,23,31.001535417611745,1225.0846770683077,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Credit card,Male,1
CUST04667,29,17,142.75341515393467,5814.124438291944,No,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,Male,1
CUST04668,55,13,87.24727980983046,3834.5860871431205,No,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,Male,1
CUST04669,18,14,29.671691168353306,5993.841243226235,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card,Male,1
CUST04670,48,11,126.15482973670633,5295.683664332257,No,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card,Male,1
CUST04671,21,28,132.90584118910084,3524.554180623521,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,Male,1
CUST04672,66,42,103.12520322295423,2844.2083809708756,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,Female,1
CUST04673,62,61,78.17616553922419,6039.786849761881,No,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,Female,0
CUST04674,67,64,106.08249160206445,2598.666825953415,DSL,No,Yes,Yes,No,No,No,Two year,No,Bank transfer,Male,0
CUST04675,22,31,111.86888044166606,6306.416411106777,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer,Female,0
CUST04676,47,10,136.09389455117582,5445.147669332967,No,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,Male,1
CUST04677,73,8,144.26201844871593,4629.799978460687,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,Female,1
CUST04678,41,21,86.86172121081847,2963.031061520333,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer,Female,1
CUST04679,76,59,123.80428935845313,1656.5492349756719,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,Male,1
CUST04680,20,50,145.38624227891512,5689.1500139004975,No,Yes,No,No,No,No,No,Two year,No,Electronic check,Female,0
CUST04681,28,69,39.66163395910558,748.9668328212357,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,Female,0
CUST04682,62,70,22.37483760925797,7764.927204122962,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Electronic check,Female,0
CUST04683,21,30,132.9652904702782,7830.40835863159,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Mailed check,Female,1
CUST04684,43,17,45.385533322130904,1059.1764753459465,No,No,No,No,No,No,Yes,Two year,No,Bank transfer,Male,0
CUST04685,44,20,25.522239662134123,849.4038773189718,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card,Male,0
CUST04686,63,48,40.81249789546779,3313.47948212258,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,Female,0
CUST04687,71,2,69.93493846169001,7710.192512638807,No,No,Yes,Yes,No,No,Yes,One year,No,Credit card,Female,1
CUST04688,60,37,48.50454120703541,3214.4809758642814,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Credit card,Male,0
CUST04689,44,1,59.682971783057596,2923.140825290032,No,No,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,Female,1
CUST04690,59,4,146.788226685906,5634.608770810194,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,Male,1
CUST04691,68,54,111.57272074113476,1446.2752680299118,No,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,Female,0
CUST04692,67,25,112.58492467291651,2919.3213989185365,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,Female,1
CUST04693,23,3,32.30909871462997,2344.633421270413,No,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card,Female,1
CUST04694,76,9,115.17278807694993,4820.246288592397,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card,Male,1
CUST04695,78,34,116.11476328418964,1318.7680319890273,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,Female,1
CUST04696,32,43,105.76685239286219,4398.636019737765,No,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,Male,0
CUST04697,70,22,49.696718479723756,6863.221787696022,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,Male,1
CUST04698,47,70,74.99470328068404,4123.080962726663,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card,Male,0
CUST04699,59,2,130.01593910705128,5474.30300444272,No,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer,Male,1
CUST04700,54,66,107.12621181428142,620.4791810699044,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card,Female,0
CUST04701,75,32,115.2599485499873,3603.064522391403,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,Male,1
CUST04702,78,16,96.35867201635516,777.2474761380987,Fiber optic,No,No,No,Yes,No,No,One year,No,Mailed check,Male,1
CUST04703,54,1,78.4462578845312,4803.704172777522,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,Male,1
CUST04704,59,48,118.67676130872407,2262.8138819670717,No,No,Yes,No,No,No,Yes,Two year,No,Mailed check,Male,1
CUST04705,77,50,28.830355867619645,2312.3813313141486,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,Female,0
CUST04706,54,13,107.51089526143433,632.5985624169462,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,Male,1
CUST04707,52,15,149.63658602058828,2495.6981342970603,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,Male,1
CUST04708,40,53,121.42495083084411,4063.283873314637,No,No,No,No,Yes,No,No,Two year,Yes,Electronic check,Male,0
CUST04709,23,44,57.77325650506919,4685.587623310656,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer,Male,1
CUST04710,21,8,56.116534311699475,551.9910991810699,No,Yes,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,Female,1
CUST04711,35,46,106.73841937714965,5218.644302014241,No,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,Male,0
CUST04712,77,69,136.46105341110894,3921.228570812887,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer,Female,1
CUST04713,26,19,95.13346631021957,4304.525903155593,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,Male,1
CUST04714,66,38,88.56229733210758,6665.717456667002,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,Female,0
CUST04715,46,11,40.84993739967727,2750.967033532835,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,Male,1
CUST04716,30,43,113.00940419677616,1408.927868692977,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,Male,1
CUST04717,76,20,111.2988205529258,4423.445202141494,No,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,Male,1
CUST04718,64,20,145.7036810034002,7561.274901931206,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,Male,1
CUST04719,79,21,59.024983959736375,4152.599561065426,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,Female,1
CUST04720,69,57,118.33791192777913,6658.659149473661,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,Male,0
CUST04721,34,50,76.42848395569177,6061.1157945990435,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card,Female,0
